,epoch,low,high,open,close,volume,datetime
102,1609818300,811.67,838.57,836.1,816.86,2955.86046399,2021-01-05 03:45:00+00:00
103,1609819200,806.57,833.86,818.18,809.43,2195.03561402,2021-01-05 04:00:00+00:00
104,1609820100,806.2,834.97,809.68,825.82,1183.96149578,2021-01-05 04:15:00+00:00
105,1609821000,824.55,840.0,826.15,837.02,1248.72839225,2021-01-05 04:30:00+00:00
106,1609821900,815.54,841.89,836.22,818.51,821.97956676,2021-01-05 04:45:00+00:00
107,1609822800,818.6,835.0,818.64,824.8,910.36647144,2021-01-05 05:00:00+00:00
108,1609823700,810.87,828.68,824.02,821.48,945.56017048,2021-01-05 05:15:00+00:00
109,1609824600,816.26,829.8,820.9,817.51,526.98496874,2021-01-05 05:30:00+00:00
110,1609825500,795.08,819.62,818.57,807.32,2519.53882587,2021-01-05 05:45:00+00:00
111,1609826400,799.04,820.32,806.47,803.63,1652.55243799,2021-01-05 06:00:00+00:00
112,1609827300,803.18,818.74,804.07,817.1,879.11486863,2021-01-05 06:15:00+00:00
113,1609828200,816.05,830.0,816.98,826.03,1045.93891044,2021-01-05 06:30:00+00:00
114,1609829100,824.85,833.0,824.86,828.25,608.46973046,2021-01-05 06:45:00+00:00
115,1609830000,820.85,835.74,828.1,826.86,375.26859079,2021-01-05 07:00:00+00:00
116,1609830900,822.69,832.41,826.84,829.19,365.32082138,2021-01-05 07:15:00+00:00
117,1609831800,819.22,828.58,828.58,825.0,598.6206654,2021-01-05 07:30:00+00:00
118,1609832700,817.48,825.53,825.0,818.8,445.19038351,2021-01-05 07:45:00+00:00
119,1609833600,819.19,845.0,819.19,843.16,891.9526577,2021-01-05 08:00:00+00:00
120,1609834500,839.47,851.0,842.48,839.47,984.16251112,2021-01-05 08:15:00+00:00
121,1609835400,832.04,846.36,839.47,832.91,676.75444784,2021-01-05 08:30:00+00:00
122,1609836300,832.71,841.47,833.04,837.96,488.9045888,2021-01-05 08:45:00+00:00
123,1609837200,833.42,844.68,837.96,840.67,879.60824977,2021-01-05 09:00:00+00:00
124,1609838100,841.11,853.0,841.54,852.42,731.27829585,2021-01-05 09:15:00+00:00
125,1609839000,845.13,856.52,851.85,854.58,1260.47177237,2021-01-05 09:30:00+00:00
126,1609839900,843.29,854.97,853.85,845.49,800.14527437,2021-01-05 09:45:00+00:00
127,1609840800,836.73,850.0,846.0,840.55,1050.93305645,2021-01-05 10:00:00+00:00
128,1609841700,840.07,849.95,840.54,847.65,366.37223026,2021-01-05 10:15:00+00:00
129,1609842600,827.03,847.98,847.98,833.11,1218.08311411,2021-01-05 10:30:00+00:00
130,1609843500,828.67,840.86,833.01,839.29,695.69840408,2021-01-05 10:45:00+00:00
131,1609844400,835.71,845.06,839.29,841.84,418.17632823,2021-01-05 11:00:00+00:00
132,1609845300,835.64,842.36,841.78,841.12,618.12253153,2021-01-05 11:15:00+00:00
133,1609846200,838.78,849.1,840.15,848.99,360.7761878,2021-01-05 11:30:00+00:00
134,1609847100,845.0,853.12,848.26,850.0,823.34290211,2021-01-05 11:45:00+00:00
135,1609848000,843.61,860.0,850.0,849.14,1122.35619959,2021-01-05 12:00:00+00:00
136,1609848900,845.26,855.9,849.13,847.0,456.95433339,2021-01-05 12:15:00+00:00
137,1609849800,841.77,849.0,847.17,845.88,626.7935652,2021-01-05 12:30:00+00:00
138,1609850700,839.71,850.0,845.87,840.26,570.39108973,2021-01-05 12:45:00+00:00
139,1609851600,839.73,849.62,840.05,848.49,283.81906921,2021-01-05 13:00:00+00:00
140,1609852500,843.37,850.03,848.23,847.25,325.91837455,2021-01-05 13:15:00+00:00
141,1609853400,843.02,849.6,845.9,848.42,441.20274167,2021-01-05 13:30:00+00:00
142,1609854300,836.0,848.66,848.6,837.4,479.47424627,2021-01-05 13:45:00+00:00
143,1609855200,818.59,838.85,837.27,828.07,1824.70232388,2021-01-05 14:00:00+00:00
144,1609856100,825.15,836.35,828.04,834.86,752.49049132,2021-01-05 14:15:00+00:00
145,1609857000,832.96,848.27,834.86,847.01,810.96736077,2021-01-05 14:30:00+00:00
146,1609857900,842.91,856.86,846.37,855.14,1580.60861515,2021-01-05 14:45:00+00:00
147,1609858800,846.44,857.0,855.37,849.64,779.49023094,2021-01-05 15:00:00+00:00
148,1609859700,849.1,869.0,849.11,860.02,1052.45200255,2021-01-05 15:15:00+00:00
149,1609860600,852.67,861.75,860.18,855.13,728.87007591,2021-01-05 15:30:00+00:00
150,1609861500,852.48,860.0,855.21,859.77,528.50484494,2021-01-05 15:45:00+00:00
151,1609862400,846.76,863.46,859.84,862.38,822.82248141,2021-01-05 16:00:00+00:00
152,1609863300,861.74,883.64,862.35,877.94,2064.95051243,2021-01-05 16:15:00+00:00
153,1609864200,867.49,877.67,877.18,870.49,1196.04234136,2021-01-05 16:30:00+00:00
154,1609865100,863.02,871.96,871.79,868.58,705.48679588,2021-01-05 16:45:00+00:00
155,1609866000,865.37,875.0,868.57,865.4,707.22401865,2021-01-05 17:00:00+00:00
156,1609866900,864.44,872.66,866.12,868.45,788.74304205,2021-01-05 17:15:00+00:00
157,1609867800,865.03,875.0,867.21,873.25,758.20044485,2021-01-05 17:30:00+00:00
158,1609868700,872.64,884.0,872.97,881.38,632.50314254,2021-01-05 17:45:00+00:00
159,1609869600,881.46,892.2,881.47,888.71,1016.60605025,2021-01-05 18:00:00+00:00
160,1609870500,875.53,888.31,888.21,879.18,1222.76430665,2021-01-05 18:15:00+00:00
161,1609871400,872.5,884.78,879.16,883.53,918.02697236,2021-01-05 18:30:00+00:00
162,1609872300,875.44,888.46,883.52,876.21,1017.57490117,2021-01-05 18:45:00+00:00
163,1609873200,865.03,880.0,876.33,870.87,794.80835284,2021-01-05 19:00:00+00:00
164,1609874100,851.61,872.53,871.59,865.22,1160.62302863,2021-01-05 19:15:00+00:00
165,1609875000,864.37,898.83,864.37,887.55,2745.96188481,2021-01-05 19:30:00+00:00
166,1609875900,884.7,901.0,889.11,892.56,2633.5539121,2021-01-05 19:45:00+00:00
167,1609876800,878.0,894.18,893.65,886.16,1465.19757085,2021-01-05 20:00:00+00:00
168,1609877700,880.0,888.72,885.28,885.95,794.33287236,2021-01-05 20:15:00+00:00
169,1609878600,884.43,894.0,885.95,894.0,1109.73089823,2021-01-05 20:30:00+00:00
170,1609879500,885.1,898.0,893.4,895.26,790.1992592,2021-01-05 20:45:00+00:00
171,1609880400,888.01,898.55,895.41,892.35,533.33737044,2021-01-05 21:00:00+00:00
172,1609881300,887.3,895.52,891.3,889.0,557.60935638,2021-01-05 21:15:00+00:00
173,1609882200,888.79,898.0,888.79,890.85,675.35147738,2021-01-05 21:30:00+00:00
174,1609883100,875.7,890.75,890.29,881.93,1450.77828799,2021-01-05 21:45:00+00:00
175,1609884000,882.0,892.05,882.0,889.43,685.3247403,2021-01-05 22:00:00+00:00
176,1609884900,888.71,896.66,889.0,893.72,740.346394,2021-01-05 22:15:00+00:00
177,1609885800,890.94,913.71,893.23,911.96,1630.03490544,2021-01-05 22:30:00+00:00
178,1609886700,897.14,912.19,911.8,903.24,1704.73538536,2021-01-05 22:45:00+00:00
179,1609887600,897.0,908.85,903.26,902.58,1267.37288758,2021-01-05 23:00:00+00:00
180,1609888500,882.63,903.51,901.72,889.58,1565.98307904,2021-01-05 23:15:00+00:00
181,1609889400,889.48,895.0,889.8,890.89,568.01586552,2021-01-05 23:30:00+00:00
182,1609890300,886.5,899.9,890.89,896.35,482.88387662,2021-01-05 23:45:00+00:00
183,1609891200,878.69,904.0,896.74,888.65,792.11748679,2021-01-06 00:00:00+00:00
184,1609892100,867.01,888.1,888.1,877.32,1179.79112465,2021-01-06 00:15:00+00:00
185,1609893000,875.16,882.25,877.51,879.72,320.15336576,2021-01-06 00:30:00+00:00
186,1609893900,870.23,881.75,879.0,880.92,263.57215527,2021-01-06 00:45:00+00:00
187,1609894800,871.45,883.06,882.14,879.45,209.00077461,2021-01-06 01:00:00+00:00
188,1609895700,872.57,882.01,878.76,873.81,159.5336834,2021-01-06 01:15:00+00:00
189,1609896600,861.5,874.21,873.17,869.9,468.0692802,2021-01-06 01:30:00+00:00
190,1609897500,863.93,874.35,868.54,873.02,135.09586175,2021-01-06 01:45:00+00:00
191,1609898400,872.34,883.03,872.94,881.94,133.42773501,2021-01-06 02:00:00+00:00
192,1609899300,877.82,884.69,881.93,878.56,215.99468765,2021-01-06 02:15:00+00:00
193,1609900200,875.04,883.94,878.29,879.77,54.8524053,2021-01-06 02:30:00+00:00
194,1609901100,877.68,884.55,878.83,878.84,56.4801177,2021-01-06 02:45:00+00:00
195,1609902000,874.94,882.27,880.21,875.21,123.94858449,2021-01-06 03:00:00+00:00
196,1609902900,868.16,874.63,874.63,868.32,87.73342808,2021-01-06 03:15:00+00:00
197,1609903800,865.15,873.56,868.15,867.74,160.69222581,2021-01-06 03:30:00+00:00
198,1609904700,866.92,877.86,866.92,876.9,71.17408024,2021-01-06 03:45:00+00:00
199,1609905600,874.19,894.76,876.25,894.76,384.79374493,2021-01-06 04:00:00+00:00
200,1609906500,892.41,921.74,894.84,916.38,2360.58562222,2021-01-06 04:15:00+00:00
201,1609907400,900.96,921.02,916.04,910.15,1242.4117676,2021-01-06 04:30:00+00:00
202,1609908300,903.12,915.96,909.57,910.69,254.17949487,2021-01-06 04:45:00+00:00
203,1609909200,905.98,916.69,911.25,909.01,449.12245934,2021-01-06 05:00:00+00:00
204,1609910100,898.3,911.06,908.71,902.0,564.20850225,2021-01-06 05:15:00+00:00
205,1609911000,886.08,907.69,902.0,886.91,663.44423214,2021-01-06 05:30:00+00:00
206,1609911900,881.76,897.93,886.1,897.93,323.8071892,2021-01-06 05:45:00+00:00
207,1609912800,894.73,910.74,897.25,906.62,546.78096654,2021-01-06 06:00:00+00:00
208,1609913700,901.79,910.63,906.1,904.06,399.4871431,2021-01-06 06:15:00+00:00
209,1609914600,898.15,905.67,903.53,900.09,436.66078176,2021-01-06 06:30:00+00:00
210,1609915500,900.0,908.21,900.83,906.86,472.14835049,2021-01-06 06:45:00+00:00
211,1609916400,906.03,913.99,906.03,911.05,383.49280769,2021-01-06 07:00:00+00:00
212,1609917300,904.85,911.93,910.61,907.99,449.25584609,2021-01-06 07:15:00+00:00
213,1609918200,895.0,907.57,907.14,899.34,930.66344688,2021-01-06 07:30:00+00:00
214,1609919100,887.41,901.99,898.48,899.2,876.18100268,2021-01-06 07:45:00+00:00
215,1609920000,899.43,913.0,900.09,903.63,980.76888826,2021-01-06 08:00:00+00:00
216,1609920900,890.68,904.48,902.83,891.07,851.86849224,2021-01-06 08:15:00+00:00
217,1609921800,888.0,899.3,891.21,895.95,928.10093664,2021-01-06 08:30:00+00:00
218,1609922700,893.05,904.19,896.65,903.03,909.93884049,2021-01-06 08:45:00+00:00
219,1609923600,890.58,904.49,903.67,896.9,1084.75102767,2021-01-06 09:00:00+00:00
220,1609924500,887.82,898.47,896.79,896.31,709.89588047,2021-01-06 09:15:00+00:00
221,1609925400,891.52,900.3,895.2,898.33,518.81155231,2021-01-06 09:30:00+00:00
222,1609926300,893.01,900.13,897.72,895.23,376.27546973,2021-01-06 09:45:00+00:00
223,1609927200,893.08,903.57,894.91,901.65,550.68629456,2021-01-06 10:00:00+00:00
224,1609928100,899.24,904.44,901.17,900.56,579.03135035,2021-01-06 10:15:00+00:00
225,1609929000,899.08,910.0,900.59,906.42,1149.02087103,2021-01-06 10:30:00+00:00
226,1609929900,906.57,914.02,906.97,908.15,1033.16908034,2021-01-06 10:45:00+00:00
227,1609930800,904.79,935.0,908.23,934.47,2392.04302999,2021-01-06 11:00:00+00:00
228,1609931700,924.64,947.7,934.99,928.04,2430.59845115,2021-01-06 11:15:00+00:00
229,1609932600,922.2,938.0,927.69,934.11,1286.82114295,2021-01-06 11:30:00+00:00
230,1609933500,928.87,941.69,934.0,938.69,1061.65719666,2021-01-06 11:45:00+00:00
231,1609934400,927.15,944.48,937.94,934.52,1027.42282436,2021-01-06 12:00:00+00:00
232,1609935300,928.55,937.56,934.17,933.52,977.43180326,2021-01-06 12:15:00+00:00
233,1609936200,920.0,933.69,933.54,921.5,1315.36423727,2021-01-06 12:30:00+00:00
234,1609937100,916.0,932.76,921.33,931.19,1078.88065476,2021-01-06 12:45:00+00:00
235,1609938000,921.45,935.47,931.64,922.67,800.91497256,2021-01-06 13:00:00+00:00
236,1609938900,917.51,926.97,923.35,921.25,1036.63742796,2021-01-06 13:15:00+00:00
237,1609939800,914.02,923.59,921.25,920.61,1765.13237845,2021-01-06 13:30:00+00:00
238,1609940700,914.0,927.61,920.01,925.59,807.61100236,2021-01-06 13:45:00+00:00
239,1609941600,918.2,925.8,925.53,919.23,599.5642689,2021-01-06 14:00:00+00:00
240,1609942500,919.69,935.17,920.08,935.17,929.65606632,2021-01-06 14:15:00+00:00
241,1609943400,930.77,937.0,935.11,933.43,671.47365246,2021-01-06 14:30:00+00:00
242,1609944300,921.19,933.69,933.5,925.48,641.09693471,2021-01-06 14:45:00+00:00
243,1609945200,923.21,932.66,925.09,932.08,708.26764776,2021-01-06 15:00:00+00:00
244,1609946100,931.05,934.88,932.38,934.28,251.34877247,2021-01-06 15:15:00+00:00
245,1609947000,934.8,941.78,934.9,940.2,508.29359219,2021-01-06 15:30:00+00:00
246,1609947900,931.5,940.0,940.0,939.3,243.37872681,2021-01-06 15:45:00+00:00
247,1609948800,939.24,961.29,939.35,952.64,2104.43078351,2021-01-06 16:00:00+00:00
248,1609949700,951.89,971.0,952.6,961.83,2018.43249785,2021-01-06 16:15:00+00:00
249,1609950600,958.86,974.0,961.37,966.99,1641.00843864,2021-01-06 16:30:00+00:00
250,1609951500,946.47,971.2,965.65,957.9,1458.39370017,2021-01-06 16:45:00+00:00
251,1609952400,955.48,968.92,957.89,965.29,1516.32987969,2021-01-06 17:00:00+00:00
252,1609953300,960.51,974.0,965.75,973.38,1032.83600371,2021-01-06 17:15:00+00:00
253,1609954200,967.68,976.84,973.16,976.0,1143.14771079,2021-01-06 17:30:00+00:00
254,1609955100,966.66,986.15,975.23,972.69,1817.88827673,2021-01-06 17:45:00+00:00
255,1609956000,972.33,986.0,972.69,978.8,1496.80091157,2021-01-06 18:00:00+00:00
256,1609956900,970.03,980.32,979.31,971.12,902.8736966,2021-01-06 18:15:00+00:00
257,1609957800,965.39,975.4,971.0,971.08,965.19154836,2021-01-06 18:30:00+00:00
258,1609958700,967.06,976.61,972.02,970.92,969.30341019,2021-01-06 18:45:00+00:00
259,1609959600,967.76,985.01,971.91,977.88,1347.74711009,2021-01-06 19:00:00+00:00
260,1609960500,974.51,981.98,977.73,979.01,991.59752074,2021-01-06 19:15:00+00:00
261,1609961400,962.0,980.85,978.52,968.55,1856.5405302,2021-01-06 19:30:00+00:00
262,1609962300,941.01,969.99,969.23,945.65,2261.74836225,2021-01-06 19:45:00+00:00
263,1609963200,909.93,960.0,945.45,919.24,5695.30641011,2021-01-06 20:00:00+00:00
264,1609964100,913.99,958.81,918.45,952.59,3370.79565115,2021-01-06 20:15:00+00:00
265,1609965000,941.22,960.99,951.5,951.54,1527.92264765,2021-01-06 20:30:00+00:00
266,1609965900,950.35,982.0,951.62,973.03,3252.77687097,2021-01-06 20:45:00+00:00
267,1609966800,952.06,979.03,973.37,965.64,2030.69497826,2021-01-06 21:00:00+00:00
268,1609967700,953.04,972.0,965.78,958.45,1283.05043223,2021-01-06 21:15:00+00:00
269,1609968600,955.72,967.62,957.69,962.59,992.69683039,2021-01-06 21:30:00+00:00
270,1609969500,955.73,966.99,963.03,960.0,611.5597397,2021-01-06 21:45:00+00:00
271,1609970400,954.42,967.45,959.97,967.33,659.0385238,2021-01-06 22:00:00+00:00
272,1609971300,965.68,970.0,967.32,969.58,389.14845195,2021-01-06 22:15:00+00:00
273,1609972200,960.41,970.38,969.58,968.51,463.71344856,2021-01-06 22:30:00+00:00
274,1609973100,956.5,968.96,968.5,957.64,707.28624302,2021-01-06 22:45:00+00:00
275,1609974000,956.0,966.78,957.63,962.37,433.94070567,2021-01-06 23:00:00+00:00
276,1609974900,960.07,967.0,962.02,964.48,517.27151143,2021-01-06 23:15:00+00:00
277,1609975800,962.63,971.0,965.49,971.0,563.56511109,2021-01-06 23:30:00+00:00
278,1609976700,968.27,983.0,970.88,980.88,1155.38240595,2021-01-06 23:45:00+00:00
279,1609977600,969.6,989.04,980.72,969.6,1685.41343155,2021-01-07 00:00:00+00:00
280,1609978500,962.0,979.97,969.92,978.02,803.68485014,2021-01-07 00:15:00+00:00
281,1609979400,976.78,983.88,978.08,983.23,639.87797898,2021-01-07 00:30:00+00:00
282,1609980300,972.06,982.53,981.81,972.68,378.34259501,2021-01-07 00:45:00+00:00
283,1609981200,971.03,980.0,974.27,975.43,357.14919939,2021-01-07 01:00:00+00:00
284,1609982100,972.65,982.49,975.05,976.52,300.47908553,2021-01-07 01:15:00+00:00
285,1609983000,972.51,980.09,976.3,977.3,176.31566346,2021-01-07 01:30:00+00:00
286,1609983900,971.51,978.25,977.57,974.75,217.99241864,2021-01-07 01:45:00+00:00
287,1609984800,967.66,978.2,974.76,968.35,337.07175057,2021-01-07 02:00:00+00:00
288,1609985700,958.97,968.56,968.56,966.57,363.17570879,2021-01-07 02:15:00+00:00
289,1609986600,962.61,973.78,966.1,971.54,123.56524665,2021-01-07 02:30:00+00:00
290,1609987500,964.68,975.95,970.9,971.44,378.65867003,2021-01-07 02:45:00+00:00
291,1609988400,970.09,977.74,971.54,974.78,262.33639662,2021-01-07 03:00:00+00:00
292,1609989300,973.0,989.79,974.13,989.79,576.64719516,2021-01-07 03:15:00+00:00
293,1609990200,983.53,994.7,988.72,994.39,756.28196408,2021-01-07 03:30:00+00:00
294,1609991100,983.57,994.63,994.63,986.49,491.64489344,2021-01-07 03:45:00+00:00
295,1609992000,978.35,988.45,986.09,981.4,455.49204453,2021-01-07 04:00:00+00:00
296,1609992900,976.22,983.88,980.91,979.97,219.05616464,2021-01-07 04:15:00+00:00
297,1609993800,979.92,987.25,979.92,986.98,176.74197423,2021-01-07 04:30:00+00:00
298,1609994700,983.0,987.53,987.36,984.26,200.19279414,2021-01-07 04:45:00+00:00
299,1609995600,978.47,987.33,984.17,981.91,169.8775799,2021-01-07 05:00:00+00:00
0,1609996500,980.0,986.92,981.98,985.17,195.41286135,2021-01-07 05:15:00+00:00
1,1609997400,980.38,990.43,985.19,980.86,174.95785263,2021-01-07 05:30:00+00:00
2,1609998300,979.32,986.5,980.16,983.36,128.55735406,2021-01-07 05:45:00+00:00
3,1609999200,979.13,985.91,983.35,979.53,234.91116946,2021-01-07 06:00:00+00:00
4,1610000100,963.6,981.89,979.31,967.83,693.87712408,2021-01-07 06:15:00+00:00
5,1610001000,968.06,978.31,968.72,974.45,382.16161192,2021-01-07 06:30:00+00:00
6,1610001900,972.75,978.51,974.0,975.73,234.65322902,2021-01-07 06:45:00+00:00
7,1610002800,970.87,979.28,975.73,979.21,314.69987876,2021-01-07 07:00:00+00:00
8,1610003700,972.38,980.0,979.17,973.4,273.17981851,2021-01-07 07:15:00+00:00
9,1610004600,965.18,973.67,973.56,969.97,556.09969622,2021-01-07 07:30:00+00:00
10,1610005500,961.14,969.71,968.95,965.52,674.02191728,2021-01-07 07:45:00+00:00
11,1610006400,965.15,971.37,965.15,967.1,755.02544895,2021-01-07 08:00:00+00:00
12,1610007300,944.65,966.9,966.29,959.06,2564.81229259,2021-01-07 08:15:00+00:00
13,1610008200,956.45,971.63,959.36,971.63,800.71120975,2021-01-07 08:30:00+00:00
14,1610009100,968.16,976.65,971.6,974.1,749.6573405,2021-01-07 08:45:00+00:00
15,1610010000,969.11,977.62,974.62,970.49,752.88145788,2021-01-07 09:00:00+00:00
16,1610010900,969.46,975.54,970.47,972.39,392.75374405,2021-01-07 09:15:00+00:00
17,1610011800,963.31,976.0,971.63,976.0,523.65126779,2021-01-07 09:30:00+00:00
18,1610012700,973.41,983.42,976.0,983.2,836.30660359,2021-01-07 09:45:00+00:00
